Bit Size,Bit Type,Bit Mfg,Bit Serial Number,Depth In,Depth Out,Distance,Hrs,ROP,I,O,MD,LOC,B,G,OD,RP,Official Well Name,Formation Summary,Operator,Spud,Run Date,Rig Contractor,Rig Name,State / Province,County / Parish,Mud Code,Mud Wt Avg,Mud Wt Max,Mud Wt Min,Latitude,Longitude,Az In,Az Out,Inc In,Inc Max,Inc Min,Inc Out,Dir Type,BHA Type,Field,Bit Nozzle Summary,Bit TFA,
8.750,F67Y,SMITH BITS,RJ8648,7947,8028,81,17,4.76,4,4,WT,A,E,1,WT,PR,STRAIT 1-31 SWD,H2O,WATERBRIDGE OPERATING,2-Apr-19,,SPN WELL SERVICES,29,OKLAHOMA,HASKELL,O,,,,35.117166,-95.342548,,,,,,,V,,,,,
8.750,F67Y,SMITH BITS,,8028,8115,87,16,5.44,,,,,,,,TD,STRAIT 1-31 SWD,H2O,WATERBRIDGE OPERATING,2-Apr-19,,SPN WELL SERVICES,29,OKLAHOMA,HASKELL,O,,,,35.117166,-95.342548,,,,,,,V,,,,,
8.750,DSC616M-X18,REEDHYCALOG,A253818,1497,9898,8401,90.75,92.57,1,2,WT,S,X,I,NO,TD,STURGELL 1720 3H,WDFD,EOG RESOURCES,6-Feb-19,6-Feb-19,HELMERICH & PAYNE DRILLING,455,OKLAHOMA,MCCLAIN,O,,,,35.087128,-97.645414,,,,,,,V,,,,,
17.500,SKFX619S-A1,REEDHYCALOG,A237812,80,515,435,1.5,290.00,1,1,NO,A,X,I,NO,TD,STURGELL 1720 5H,WDFD,EOG RESOURCES,10-May-19,10-May-19,HELMERICH & PAYNE DRILLING,455,OKLAHOMA,MCCLAIN,W,,,,35.061052,-97.642114,,,,,,,V,,,,,
12.250,TK66-I1,REEDHYCALOG,A253796,515,4886,4371,18.5,236.27,1,2,WT,S,X,I,WT,TD,STURGELL 1720 5H,WDFD,EOG RESOURCES,10-May-19,10-May-19,HELMERICH & PAYNE DRILLING,455,OKLAHOMA,MCCLAIN,O,,,,35.061052,-97.642114,,,,,,,V,,,,,
8.750,SK713M-I1,REEDHYCALOG,A238905,4886,6018,1132,19.25,58.81,0,0,NO,A,X,I,NO,BHA,STURGELL 1720 5H,WDFD,EOG RESOURCES,10-May-19,11-May-19,HELMERICH & PAYNE DRILLING,455,OKLAHOMA,MCCLAIN,O,,,,35.061052,-97.642114,,,,,,,V,,,,,
8.750,SK713M-I1,REEDHYCALOG,A238905,6018,8470,2452,37,66.27,1,2,WT,S,X,I,CT,PR,STURGELL 1720 5H,WDFD,EOG RESOURCES,10-May-19,12-May-19,HELMERICH & PAYNE DRILLING,455,OKLAHOMA,MCCLAIN,O,,,,35.061052,-97.642114,,,,,,,H,,,,,
8.750,SKC713M-K1,REEDHYCALOG,A264381,8470,10172,1702,19,89.58,0,1,CT,S,X,I,WT,BHA,STURGELL 1720 5H,WDFD,EOG RESOURCES,10-May-19,14-May-19,HELMERICH & PAYNE DRILLING,455,OKLAHOMA,MCCLAIN,O,,,,35.061052,-97.642114,,,,,,,H,,,,,
8.750,GTD64WUHE,SECURITY,1318946,10172,10788,616,8.75,70.40,1,2,WT,S,X,I,CT,TD,STURGELL 1720 5H,WDFD,EOG RESOURCES,10-May-19,16-May-19,HELMERICH & PAYNE DRILLING,455,OKLAHOMA,MCCLAIN,O,,,,35.061052,-97.642114,,,,,,,H,,,,,
8.750,GT55WKHE,SECURITY,13217252,10788,20603,9815,73,134.45,,,,,,,,,STURGELL 1720 5H,WDFD,EOG RESOURCES,10-May-19,16-May-19,HELMERICH & PAYNE DRILLING,455,OKLAHOMA,MCCLAIN,O,,,,35.061052,-97.642114,,,,,,,H,,,,,
17.500,SDI616,SMITH BITS,JP0060,43,300,257,4.00,64.25,1,1,WT,S,X,I,NO,TD,SUDOKU 1-36H,WDFD,TRINITY EXPLORATION AND PRODUCTION,11-Nov-19,,CACTUS DRILLING,146,OKLAHOMA,PITTSBURG,O,,,,35.118544,-95.473074,,,,,,,V,,,,,
12.250,TXD616A6,TAUREX,S11067,300,2441,2141,29.00,73.83,1,1,WT,S,X,I,NO,DMF,SUDOKU 1-36H,WDFD,TRINITY EXPLORATION AND PRODUCTION,11-Nov-19,,CACTUS DRILLING,146,OKLAHOMA,PITTSBURG,O,,,,35.118544,-95.473074,,,,,,,V,,,,,
12.250,GT65DCHE,SECURITY,13048300,2441,3553,1112,23.50,47.32,1,1,WT,S,X,I,NO,BHA,SUDOKU 1-36H,WDFD,TRINITY EXPLORATION AND PRODUCTION,11-Nov-19,,CACTUS DRILLING,146,OKLAHOMA,PITTSBURG,O,,,,35.118544,-95.473074,,,,,,,V,,,,,
12.250,XS716S,SMITH BITS,JP2931,3553,5060,1507,17.50,86.11,1,0,WT,S,X,I,WT,TD,SUDOKU 1-36H,WDFD,TRINITY EXPLORATION AND PRODUCTION,11-Nov-19,,CACTUS DRILLING,146,OKLAHOMA,PITTSBURG,O,,,,35.118544,-95.473074,,,,,,,V,,,,,
12.250,GT55WUKHEO,SECURITY,13214459,3553,3553,4,3.50,1.14,1,4,BT,G,X,I,CT,DTF,SUDOKU 1-36H,WDFD,TRINITY EXPLORATION AND PRODUCTION,11-Nov-19,,CACTUS DRILLING,146,OKLAHOMA,PITTSBURG,O,,,,35.118544,-95.473074,,,,,,,V,,,,,
8.750,GT74WHE,SECURITY,13281906,5060,7860,2800,26.50,105.66,1,2,WT,S,X,I,CT,TD,SUDOKU 1-36H,WDFD,TRINITY EXPLORATION AND PRODUCTION,11-Nov-19,,CACTUS DRILLING,146,OKLAHOMA,PITTSBURG,O,,,,35.118544,-95.473074,,,,,,,V,,,,,
17.500,VTD619SHX,VAREL,4009749,128,1504,1376,10.5,131.05,1,1,BU,A,X,I,WT,TD,SUE 2-11X14H,WDFD,GULFPORT ENERGY,27-Sep-19,27-Sep-19,PATTERSON UTI DRILLING,287,OKLAHOMA,GRADY,W,,,,34.840704,-97.80555,,,,,,,V,,CHITWOOD,,1,
12.250,FY616PF,VAREL,4011673,1504,8508,7004,89,78.70,2,2,BT,T,X,I,LC,PR,SUE 2-11X14H,WDFD,GULFPORT ENERGY,27-Sep-19,29-Sep-19,PATTERSON UTI DRILLING,287,OKLAHOMA,GRADY,O,,,,34.840704,-97.80555,,,,,,,V,,CHITWOOD,14|14|14|14|14|14,0.902,
12.250,R713PDG2UX,VAREL,4011156,8508,10383,1875,61,30.74,2,5,BT,G,X,I,NR,,SUE 2-11X14H,WDFD,GULFPORT ENERGY,27-Sep-19,4-Oct-19,PATTERSON UTI DRILLING,287,OKLAHOMA,GRADY,O,,,,34.840704,-97.80555,,,,,,,V,,CHITWOOD,14|14|14|14|14|14|14,1.052,
12.250,GT74DHE,SECURITY,13193459,10383,11415,1032,34.5,29.91,2,3,BT,S,X,1,CT,PR,SUE 2-11X14H,WDFD,GULFPORT ENERGY,27-Sep-19,9-Oct-19,PATTERSON UTI DRILLING,287,OKLAHOMA,GRADY,O,,,,34.840704,-97.80555,,,,,,,V,,CHITWOOD,13|13|13|13|13|13|13|13,1.037,
12.250,GT74WHE,SECURITY,13255426,11415,11970,555,22,25.23,1,8,BT,S,X,1,,PR,SUE 2-11X14H,WDFD,GULFPORT ENERGY,27-Sep-19,12-Oct-19,PATTERSON UTI DRILLING,287,OKLAHOMA,GRADY,O,,,,34.840704,-97.80555,,,,,,,V,,CHITWOOD,,1.05,
12.250,GT74WRHE,SECURITY,13140500,11970,12825,855,20,42.75,2,4,BT,S,X,I,BT,TD,SUE 2-11X14H,WDFD,GULFPORT ENERGY,27-Sep-19,14-Oct-19,PATTERSON UTI DRILLING,287,OKLAHOMA,GRADY,O,,,,34.840704,-97.80555,,,,,,,V,,CHITWOOD,,1.05,
8.750,VY713P,VAREL,4011644,12825,14825,2000,27.5,72.73,2,3,BT,S,X,I,BT,TD,SUE 2-11X14H,WDFD,GULFPORT ENERGY,27-Sep-19,18-Oct-19,PATTERSON UTI DRILLING,287,OKLAHOMA,GRADY,O,,,,34.840704,-97.80555,,,,,,,V,,CHITWOOD,,1.05,
8.750,GTD64DUHE,SECURITY,13159271,12932,15505,2573,46,55.93,2,6,WT,S,X,4,CT,TD,SUE 2-11X14H,WDFD,GULFPORT ENERGY,27-Sep-19,20-Oct-19,PATTERSON UTI DRILLING,287,OKLAHOMA,GRADY,O,,,,34.840704,-97.80555,,,,,,,C,,CHITWOOD,,0.9,
8.750,SKC713M-K1,REEDHYCALOG,A266476,15505,18386,2881,55,52.38,8,8,CR,N,X,4,CR,PR,SUE 2-11X14H,WDFD,GULFPORT ENERGY,27-Sep-19,,PATTERSON UTI DRILLING,287,OKLAHOMA,GRADY,O,,,,34.840704,-97.80555,,,,,,,H,,CHITWOOD,,1.05,
17.500,VS619,VAREL,4011857,120,1522,1402,10.00,140.20,1,2,BU,T,X,I,WT,TD,SUE 3-11X14H,WDFD,GULFPORT ENERGY,6-Nov-19,6-Nov-2019,PATTERSON UTI DRILLING,287,OKLAHOMA,GRADY,W,,25.00,25.00,34.840649,-97.805567,,,,,,,V,,CHITWOOD,12|12|12|12|12|12|13,0.792,
12.250,VY616,VAREL,4011995,1522,8601,7079,91.00,77.79,2,2,CT,N,X,I,WT,TD,SUE 3-11X14H,WDFD,GULFPORT ENERGY,6-Nov-19,7-Nov-2019,PATTERSON UTI DRILLING,287,OKLAHOMA,GRADY,O,,,,34.840649,-97.805567,,,,,,,V,,CHITWOOD,14|14|14|14|14|14,0.902,
12.250,R713PDG2UX,VAREL,4011615,8601,10518,1917,74.50,25.73,1,2,WT,S,X,1,WT,PR,SUE 3-11X14H,WDFD,GULFPORT ENERGY,6-Nov-19,12-Nov-2019,PATTERSON UTI DRILLING,287,OKLAHOMA,GRADY,O,,,,34.840649,-97.805567,,,,,,,V,,CHITWOOD,14|14|14|14|14|14|14,1.052,
12.250,GT84DHE,SECURITY,13196872,10518,11761,1243,50.00,24.86,2,5,WT,S,X,2,CT,TD,SUE 3-11X14H,WDFD,GULFPORT ENERGY,6-Nov-19,17-Nov-2019,PATTERSON UTI DRILLING,287,OKLAHOMA,GRADY,O,,,,34.840649,-97.805567,,,,,,,V,,CHITWOOD,13|13|13|13|13|13|13|13,1.037,
12.250,GT74WRHE,SECURITY,13140500,11761,12881,1120,47.00,23.83,1,4,WT,T,X,I,CT,TD,SUE 3-11X14H,WDFD,GULFPORT ENERGY,6-Nov-19,20-Nov-2019,PATTERSON UTI DRILLING,287,OKLAHOMA,GRADY,O,,,,34.840649,-97.805567,,,,,,,V,,CHITWOOD,14|14|14|14|14|14|14,1.052,
8.750,XP713,ULTERRA,44246,12881,14801,1920,29.00,66.21,1,2,BT,T,X,I,WT,BHA,SUE 3-11X14H,WDFD,GULFPORT ENERGY,6-Nov-19,25-Nov-2019,PATTERSON UTI DRILLING,287,OKLAHOMA,GRADY,O,,,,34.840649,-97.805567,,,,,,,V,,CHITWOOD,,1.050,
8.750,GTD64DUHE,SECURITY,13132719,14801,15516,715,33.50,21.34,2,3,WT,S,X,I,BC,BHA,SUE 3-11X14H,WDFD,GULFPORT ENERGY,6-Nov-19,28-Nov-2019,PATTERSON UTI DRILLING,287,OKLAHOMA,GRADY,O,,,,34.840649,-97.805567,,,,,,,C,,CHITWOOD,,1.050,
8.750,SKC713M-K1,REEDHYCALOG,A265655,15516,19237,3721,85.00,43.78,2,3,CT,S,X,I,WT,PR,SUE 3-11X14H,WDFD,GULFPORT ENERGY,6-Nov-19,30-Nov-2019,PATTERSON UTI DRILLING,287,OKLAHOMA,GRADY,O,,,,34.840649,-97.805567,,,,,,,H,,CHITWOOD,,1.050,
12.250,PDC,SECURITY,1182088,0,445,445,1.5,296.67,1,1,,,,,,,SUGGS BROTHERS 18-05-19 1MH,MRMC,CHISHOLM OPERATING,17-Feb-19,17-Feb-19,UNIT DRILLING,28,OKLAHOMA,KINGFISHER,O,,,,36.028476,-97.766903,,,,,,,V,,,,,
8.750,XR,SMITH BITS,PX5109,445,546,101,1,101.00,1,1,,,,,,,SUGGS BROTHERS 18-05-19 1MH,MRMC,CHISHOLM OPERATING,17-Feb-19,18-Feb-19,UNIT DRILLING,28,OKLAHOMA,KINGFISHER,O,,,,36.028476,-97.766903,,,,,,,V,,,,,
8.750,MM65D,SECURITY,12932468,546,6629,6083,53.5,113.70,1,1,WT,A,X,I,,,SUGGS BROTHERS 18-05-19 1MH,MRMC,CHISHOLM OPERATING,17-Feb-19,19-Feb-19,UNIT DRILLING,28,OKLAHOMA,KINGFISHER,O,,,,36.028476,-97.766903,,,,,,,V,,,,,
8.750,GTD74DC,SECURITY,12980830,6629,7383,754,47.5,15.87,1,1,WT,A,X,,NO,,SUGGS BROTHERS 18-05-19 1MH,MRMC,CHISHOLM OPERATING,17-Feb-19,21-Feb-19,UNIT DRILLING,28,OKLAHOMA,KINGFISHER,O,,,,36.028476,-97.766903,,,,,,,V,,,,,
6.125,D406T,HUGHES,5289737,7383,9799,2416,85,28.42,5,3,WT,A,X,,CT,BHA,SUGGS BROTHERS 18-05-19 1MH,MRMC,CHISHOLM OPERATING,17-Feb-19,26-Feb-19,UNIT DRILLING,28,OKLAHOMA,KINGFISHER,O,,,,36.028476,-97.766903,,,,,,,H,,,,,
6.125,MX1,HUGHES,Z297ST,7383,7383,0,0,,1,1,WT,A,E,I,NO,BHA,SUGGS BROTHERS 18-05-19 1MH,MRMC,CHISHOLM OPERATING,17-Feb-19,25-Feb-19,UNIT DRILLING,28,OKLAHOMA,KINGFISHER,O,,,,36.028476,-97.766903,,,,,,,H,,,,,
6.125,PDC,SECURITY,13096790,9799,12008,2209,46,48.02,1,1,WT,A,X,,CT,TD,SUGGS BROTHERS 18-05-19 1MH,MRMC,CHISHOLM OPERATING,17-Feb-19,2-Mar-19,UNIT DRILLING,28,OKLAHOMA,KINGFISHER,O,,,,36.028476,-97.766903,,,,,,,H,,,,,
12.250,SF65,SECURITY,12536148,80,448,368,1.5,245.33,1,1,WT,A,X,,NO,TD,SUGGS EDDIE 19-09-28 1MH,MRMC,CHISHOLM OPERATING,18-Jul-19,21-Jul-19,UNIT DRILLING,28,OKLAHOMA,KINGFISHER,W,,,,36.086392,-98.166226,,,,,,,V,,,,,
8.750,GT65D,SECURITY,12940443,448,7820,7372,57,129.33,1,1,WT,A,X,,NO,BHA,SUGGS EDDIE 19-09-28 1MH,MRMC,CHISHOLM OPERATING,18-Jul-19,22-Jul-19,UNIT DRILLING,28,OKLAHOMA,KINGFISHER,O,,,,36.086392,-98.166226,,,,,,,V,,,,,
8.750,PDC,SECURITY,13210510,7820,8660,840,41,20.49,1,2,WO,A,X,,,TD,SUGGS EDDIE 19-09-28 1MH,MRMC,CHISHOLM OPERATING,18-Jul-19,25-Jul-19,UNIT DRILLING,28,OKLAHOMA,KINGFISHER,O,,,,36.086392,-98.166226,,,,,,,V,,,,,
6.125,PDC,ULTERRA,48401,8660,10393,1733,56,30.95,2,3,WT,A,X,,,PR,SUGGS EDDIE 19-09-28 1MH,MRMC,CHISHOLM OPERATING,18-Jul-19,29-Jul-19,UNIT DRILLING,28,OKLAHOMA,KINGFISHER,O,,,,36.086392,-98.166226,,,,,,,H,,,,,
6.125,PDC,SECURITY,13090203,10393,10935,542,16.5,32.85,5,8,CT,A,X,,,PR,SUGGS EDDIE 19-09-28 1MH,MRMC,CHISHOLM OPERATING,18-Jul-19,1-Aug-19,UNIT DRILLING,28,OKLAHOMA,KINGFISHER,O,,,,36.086392,-98.166226,,,,,,,H,,,,,
6.125,PDC,SECURITY,13246887,10935,11143,208,8.5,24.47,5,8,WT,A,X,I,,PR,SUGGS EDDIE 19-09-28 1MH,MRMC,CHISHOLM OPERATING,18-Jul-19,2-Aug-19,UNIT DRILLING,28,OKLAHOMA,KINGFISHER,O,,,,36.086392,-98.166226,,,,,,,H,,,,,
6.125,PDC,SECURITY,13155127,11143,11490,347,13,26.69,6,7,WT,A,X,I,CT,PR,SUGGS EDDIE 19-09-28 1MH,MRMC,CHISHOLM OPERATING,18-Jul-19,3-Aug-19,UNIT DRILLING,28,OKLAHOMA,KINGFISHER,O,,,,36.086392,-98.166226,,,,,,,H,,,,,
6.125,GT64DI,SECURITY,13155128,11490,11974,484,15.5,31.23,7,8,WT,A,X,I,CT,PR,SUGGS EDDIE 19-09-28 1MH,MRMC,CHISHOLM OPERATING,18-Jul-19,4-Aug-19,UNIT DRILLING,28,OKLAHOMA,KINGFISHER,O,,,,36.086392,-98.166226,,,,,,,H,,,,,
6.125,GT64DI,SECURITY,13248023,11974,12378,404,14.5,27.86,4,7,WT,A,X,I,CT,PR,SUGGS EDDIE 19-09-28 1MH,MRMC,CHISHOLM OPERATING,18-Jul-19,5-Aug-19,UNIT DRILLING,28,OKLAHOMA,KINGFISHER,O,,,,36.086392,-98.166226,,,,,,,H,,,,,
6.125,PDC,SECURITY,13029526,12378,13470,1092,24.5,44.57,1,1,WT,A,X,I,NO,TD,SUGGS EDDIE 19-09-28 1MH,MRMC,CHISHOLM OPERATING,18-Jul-19,6-Aug-19,UNIT DRILLING,28,OKLAHOMA,KINGFISHER,O,,,,36.086392,-98.166226,,,,,,,H,,,,,
13.500,SDSI616,SMITH BITS,JN4695,105,2057,1952,8,244.00,1,1,,,X,I,NO,TD,SUNDOWN 1-14,WDFD,RED ROCKS OIL & GAS,7-Aug-19,10-Aug-19,UNIT DRILLING,109,OKLAHOMA,GRADY,W,,9.4,9.4,34.904864,-97.693133,,,,,,,V,,,,,
8.750,XS616,SMITH BITS,JP6895,2057,11061,9004,106,84.94,1,3,BT,S,X,I,CT,PR,SUNDOWN 1-14,WDFD,RED ROCKS OIL & GAS,7-Aug-19,16-Aug-19,UNIT DRILLING,109,OKLAHOMA,GRADY,O,,9.2,9.2,34.904864,-97.693133,,,,,,,V,,,,,
8.750,SK713M-I1,REEDHYCALOG,A243051,11061,12094,1033,34.5,29.94,1,3,BT,S,X,I,WT,PR,SUNDOWN 1-14,WDFD,RED ROCKS OIL & GAS,7-Aug-19,18-Aug-19,UNIT DRILLING,109,OKLAHOMA,GRADY,O,,9.2,9.2,34.904864,-97.693133,,,,,,,H,,,,,
8.750,TK83-A1,REEDHYCALOG,A253284,12094,12625,531,21.5,24.70,1,2,BT,S,X,I,WT,TD,SUNDOWN 1-14,WDFD,RED ROCKS OIL & GAS,7-Aug-19,20-Aug-19,UNIT DRILLING,109,OKLAHOMA,GRADY,O,,9.4,9.4,34.904864,-97.693133,,,,,,,H,,,,,
12.250,TXS616,TAUREX,10522,104,1510,1406,10.5,133.90,1,1,NO,A,X,I,NO,TD,SUSAN 1-15H,MRMC,RIVIERA OPERATING,15-Feb-19,16-Feb-19,PATTERSON UTI DRILLING,750,OKLAHOMA,MAJOR,O,,,,36.289177,-98.787996,,,,,,,V,,,,,
8.750,TX616,TAUREX,10483,1510,7222,5712,77.5,73.70,2,2,CT,A,X,I,NO,TD,SUSAN 1-15H,MRMC,RIVIERA OPERATING,15-Feb-19,20-Feb-19,PATTERSON UTI DRILLING,750,OKLAHOMA,MAJOR,O,,,,36.289177,-98.787996,,,,,,,V,,,,,
17.500,SDI616MHEB,SMITH BITS,JN9639,85,1525,1440,14,102.86,0,0,NO,A,X,,NO,TD,SWAGGER JACK 0606 29-1WHRS,WDFD,CAMINO NATURAL RESOURCES,8-Jul-19,,CACTUS DRILLING,132,OKLAHOMA,GRADY,W,,,,34.957225,-97.858989,,,,,,,V,,,,,
12.250,R619,SMITH BITS,JP3850,1525,7748,6223,67.5,92.19,1,1,NO,,,,NO,DTF,SWAGGER JACK 0606 29-1WHRS,WDFD,CAMINO NATURAL RESOURCES,8-Jul-19,,CACTUS DRILLING,132,OKLAHOMA,GRADY,O,,9.7,9.7,34.957225,-97.858989,,,,,,,V,,,,,
12.250,R619,SMITH BITS,JP4783,7748,11474,3726,82.5,45.16,1,1,NO,,,,CT,PR,SWAGGER JACK 0606 29-1WHRS,WDFD,CAMINO NATURAL RESOURCES,8-Jul-19,,CACTUS DRILLING,132,OKLAHOMA,GRADY,O,,10,10,34.957225,-97.858989,,,,,,,V,,,,,
12.250,MDSI713,SMITH BITS,JP0465,11474,13012,1538,77,19.97,1,2,WT,S,X,,WT,PR,SWAGGER JACK 0606 29-1WHRS,WDFD,CAMINO NATURAL RESOURCES,8-Jul-19,,CACTUS DRILLING,132,OKLAHOMA,GRADY,O,,11,11,34.957225,-97.858989,,,,,,,V,,,,,
12.250,MDSI616,SMITH BITS,JM9401,13012,13330,318,9,35.33,0,3,WT,S,X,,WT,TD,SWAGGER JACK 0606 29-1WHRS,WDFD,CAMINO NATURAL RESOURCES,8-Jul-19,,CACTUS DRILLING,132,OKLAHOMA,GRADY,O,,11,11,34.957225,-97.858989,,,,,,,V,,,,,
8.750,D407TX,HUGHES,5285975,13330,15495,2165,66.5,32.56,1,3,CT,S,X,,WT,TD,SWAGGER JACK 0606 29-1WHRS,WDFD,CAMINO NATURAL RESOURCES,8-Jul-19,,CACTUS DRILLING,132,OKLAHOMA,GRADY,O,,13.7,13.7,34.957225,-97.858989,,,,,,,H,,,,,
8.750,HP424,HUGHES,5298703,15495,16255,760,58.5,12.99,1,3,CT,S,E,,WT,HR,SWAGGER JACK 0606 29-1WHRS,WDFD,CAMINO NATURAL RESOURCES,8-Jul-19,,CACTUS DRILLING,132,OKLAHOMA,GRADY,O,,14.2,14.2,34.957225,-97.858989,,,,,,,C,,,,,
8.750,KMX426,HUGHES,5300922,16255,17081,826,35,23.60,2,8,CT,S,6,,WT,PR,SWAGGER JACK 0606 29-1WHRS,WDFD,CAMINO NATURAL RESOURCES,8-Jul-19,,CACTUS DRILLING,132,OKLAHOMA,GRADY,O,,14.2,14.2,34.957225,-97.858989,,,,,,,H,,,,,
8.750,SKC713M-K1,REEDHYCALOG,A266481,17081,19180,2099,63,33.32,1,3,WT,S,X,1,CT,PR,SWAGGER JACK 0606 29-1WHRS,WDFD,CAMINO NATURAL RESOURCES,8-Jul-19,,CACTUS DRILLING,132,OKLAHOMA,GRADY,O,,14.2,14.2,34.957225,-97.858989,,,,,,,H,,,,,
8.750,SKC713M-K1,REEDHYCALOG,A266299,19180,19693,513,25,20.52,2,5,WT,A,X,2,CT,PR,SWAGGER JACK 0606 29-1WHRS,WDFD,CAMINO NATURAL RESOURCES,8-Jul-19,,CACTUS DRILLING,132,OKLAHOMA,GRADY,O,,14.2,14.2,34.957225,-97.858989,,,,,,,H,,,,,
8.750,KM526,HUGHES,5296020,19693,21465,1772,80,22.15,3,3,WT,A,X,,CT,TD,SWAGGER JACK 0606 29-1WHRS,WDFD,CAMINO NATURAL RESOURCES,8-Jul-19,,CACTUS DRILLING,132,OKLAHOMA,GRADY,O,,14.2,14.2,34.957225,-97.858989,,,,,,,H,,,,,
8.750,VY616P,VAREL,4010253,491,7499,7008,70,100.11,1,3,BT,A,X,,CT,BHA,SYDENA 1807 2LOH-29,OSAGE,CHAPARRAL ENERGY,29-Apr-19,,LATSHAW DRILLING,30,OKLAHOMA,KINGFISHER,W,,,,36.014173,-97.976021,,,,,,,V,,,,,
8.750,MDSI613,SMITH BITS,JN3968,1186,11816,779,27,28.85,,,,,,,,,SYDENA 1807 2LOH-29,OSAGE,CHAPARRAL ENERGY,29-Apr-19,,LATSHAW DRILLING,30,OKLAHOMA,KINGFISHER,O,,,,36.014173,-97.976021,,,,,,,V,,,,,
8.750,X613,SMITH BITS,JP3046,7499,8149,650,15,43.33,1,1,CT,G,X,,NO,BHA,SYDENA 1807 2LOH-29,OSAGE,CHAPARRAL ENERGY,29-Apr-19,,LATSHAW DRILLING,30,OKLAHOMA,KINGFISHER,O,,,,36.014173,-97.976021,,,,,,,V,,,,,
8.750,MMD54DC,SECURITY,12946338,8149,9132,983,31.75,30.96,1,1,BT,S,X,,NO,PR,SYDENA 1807 2LOH-29,OSAGE,CHAPARRAL ENERGY,29-Apr-19,,LATSHAW DRILLING,30,OKLAHOMA,KINGFISHER,O,,,,36.014173,-97.976021,,,,,,,V,,,,,
8.750,FY616P,VAREL,4010954,9132,10216,1084,57,19.02,5,1,CR,M,X,,BT,PR,SYDENA 1807 2LOH-29,OSAGE,CHAPARRAL ENERGY,29-Apr-19,,LATSHAW DRILLING,30,OKLAHOMA,KINGFISHER,O,,,,36.014173,-97.976021,,,,,,,V,,,,,
8.750,DD406X,HUGHES,5287161,10216,11037,821,31.5,26.06,1,3,BT,G,X,,CT,PR,SYDENA 1807 2LOH-29,OSAGE,CHAPARRAL ENERGY,29-Apr-19,,LATSHAW DRILLING,30,OKLAHOMA,KINGFISHER,O,,,,36.014173,-97.976021,,,,,,,H,,,,,
8.750,VY616,VAREL,4010991,509,7552,7043,66,106.71,1,3,BT,S,X,,NO,TD,SYDENA 1807 3LOH-29,OSAGE,CHAPARRAL ENERGY,27-May-19,,LATSHAW DRILLING,30,OKLAHOMA,KINGFISHER,O,,,,36.014172,-97.976106,,,,,,,V,,,,,
8.750,X613,SMITH BITS,JP5924,7552,8100,548,19.5,28.10,1,3,BT,G,X,,CT,TD,SYDENA 1807 3LOH-29,OSAGE,CHAPARRAL ENERGY,27-May-19,,LATSHAW DRILLING,30,OKLAHOMA,KINGFISHER,O,,,,36.014172,-97.976106,,,,,,,V,,,,,
6.125,GT64DHE,SECURITY,13130899,8100,8480,380,16,23.75,8,2,CR,N,X,,BT,PR,SYDENA 1807 3LOH-29,OSAGE,CHAPARRAL ENERGY,27-May-19,,LATSHAW DRILLING,30,OKLAHOMA,KINGFISHER,O,,,,36.014172,-97.976106,,,,,,,H,,,,,
6.125,D406T,HUGHES,5291666,8480,8629,149,2.5,59.60,0,1,CT,G,X,,NO,,SYDENA 1807 3LOH-29,OSAGE,CHAPARRAL ENERGY,27-May-19,,LATSHAW DRILLING,30,OKLAHOMA,KINGFISHER,O,,,,36.014172,-97.976106,,,,,,,H,,,,,
6.125,D406T,HUGHES,5290516,8629,13140,4511,85,53.07,1,1,WT,A,X,,NO,TD,SYDENA 1807 3LOH-29,OSAGE,CHAPARRAL ENERGY,27-May-19,,LATSHAW DRILLING,30,OKLAHOMA,KINGFISHER,O,,,,36.014172,-97.976106,,,,,,,H,,,,,
12.250,MM65D,SECURITY,12967384,300,2838,2538,42,60.43,1,4,WT,S,X,I,CT,PR,TAMARA 1-33/28H,WDFD,TRINITY EXPLORATION AND PRODUCTION,19-Mar-19,,CACTUS DRILLING,154,OKLAHOMA,PITTSBURG,O,,,,35.115531,-95.51756,,,,,,,V,,,,,
12.250,TXD616A6,TAUREX,11068,2838,3286,448,8.5,52.71,1,2,WT,S,X,I,CT,TD,TAMARA 1-33/28H,WDFD,TRINITY EXPLORATION AND PRODUCTION,19-Mar-19,,CACTUS DRILLING,154,OKLAHOMA,PITTSBURG,O,,,,35.115531,-95.51756,,,,,,,V,,,,,
8.750,GT74DHE,SECURITY,13087605,3286,7572,4286,45.5,94.20,1,3,CT,S,X,I,WT,BHA,TAMARA 1-33/28H,WDFD,TRINITY EXPLORATION AND PRODUCTION,19-Mar-19,,CACTUS DRILLING,154,OKLAHOMA,PITTSBURG,O,,,,35.115531,-95.51756,,,,,,,V,,,,,
8.750,U713M,ULTERRA,39208,4016,17716,4016,73.25,54.83,8,4,CR,C,X,I,CT,TD,TAMARA 1-33/28H,WDFD,TRINITY EXPLORATION AND PRODUCTION,19-Mar-19,,CACTUS DRILLING,154,OKLAHOMA,PITTSBURG,O,,,,35.115531,-95.51756,,,,,,,V,,,,,
8.750,MD30-LBH,TAUREX,1820407,7572,8361,789,47,16.79,1,2,CT,A,4,I,WT,PR,TAMARA 1-33/28H,WDFD,TRINITY EXPLORATION AND PRODUCTION,19-Mar-19,,CACTUS DRILLING,154,OKLAHOMA,PITTSBURG,O,,,,35.115531,-95.51756,,,,,,,V,,,,,
